ID,Country,Latitude,Longitude,ground_surface_elevation_m,parameter_type,unit,unique_well_id
C2N1155,ZAF,-27.60684,26.54281,1274.0,Water depth [from the ground surface],m,ZAF_C2N1155
C2N1156,ZAF,-27.74706,26.32473,1287.0,Water depth [from the ground surface],m,ZAF_C2N1156
C2N1157,ZAF,-27.6694,26.3399,1272.0,Water depth [from the ground surface],m,ZAF_C2N1157
C2N1158,ZAF,-27.71024,26.51669,1298.0,Water depth [from the ground surface],m,ZAF_C2N1158
C2N1159,ZAF,-27.62139,26.61692,1282.0,Water depth [from the ground surface],m,ZAF_C2N1159
C2N1160,ZAF,-27.62538,26.61231,1282.0,Water depth [from the ground surface],m,ZAF_C2N1160
C2N1161,ZAF,-27.75683,26.51317,1293.0,Water depth [from the ground surface],m,ZAF_C2N1161
C2N1165,ZAF,-27.7611,26.3955,1268.0,Water depth [from the ground surface],m,ZAF_C2N1165
C2N1166,ZAF,-27.61584,26.49362,1270.0,Water depth [from the ground surface],m,ZAF_C2N1166
C2N1169,ZAF,-27.78594,26.7172,1321.0,Water depth [from the ground surface],m,ZAF_C2N1169
C2N1170,ZAF,-27.7543,26.3766,1281.0,Water depth [from the ground surface],m,ZAF_C2N1170
C2N1193,ZAF,-27.5373,26.38424,1298.0,Water depth [from the ground surface],m,ZAF_C2N1193
C2N1194,ZAF,-27.54222,26.52278,1300.0,Water depth [from the ground surface],m,ZAF_C2N1194
C2N1195,ZAF,-27.60684,26.54281,1274.0,Water depth [from the ground surface],m,ZAF_C2N1195
C3N0030,ZAF,-26.17575,26.03156,1482.0,Water depth [from the ground surface],m,ZAF_C3N0030
C3N0038,ZAF,-26.06425,26.11956,1509.0,Water depth [from the ground surface],m,ZAF_C3N0038
C3N0050,ZAF,-26.94497222,24.64894444,1238.0,Water depth [from the ground surface],m,ZAF_C3N0050
C3N0053,ZAF,-26.99722222,24.66444444,1243.0,Water depth [from the ground surface],m,ZAF_C3N0053
C3N0054,ZAF,-26.97733333,24.70088888,1226.0,Water depth [from the ground surface],m,ZAF_C3N0054
C3N0055,ZAF,-26.9863611,24.7060555,1228.0,Water depth [from the ground surface],m,ZAF_C3N0055
C3N0058,ZAF,-26.96611111,24.705,1216.0,Water depth [from the ground surface],m,ZAF_C3N0058
C3N0060,ZAF,-26.94419444,24.69672222,1212.0,Water depth [from the ground surface],m,ZAF_C3N0060
C3N0061,ZAF,-26.944361,24.6962222,1212.0,Water depth [from the ground surface],m,ZAF_C3N0061
C3N0062,ZAF,-26.94419444,24.69669444,1212.0,Water depth [from the ground surface],m,ZAF_C3N0062
C3N0063,ZAF,-26.938472,24.7001111,1212.0,Water depth [from the ground surface],m,ZAF_C3N0063
C3N0064,ZAF,-26.93844444,24.70008333,1212.0,Water depth [from the ground surface],m,ZAF_C3N0064
C3N0065,ZAF,-26.93719444,24.69163889,1217.0,Water depth [from the ground surface],m,ZAF_C3N0065
C3N0067,ZAF,-26.94969444,24.69536111,1215.0,Water depth [from the ground surface],m,ZAF_C3N0067
C3N0069,ZAF,-26.95555555,24.69730556,1219.0,Water depth [from the ground surface],m,ZAF_C3N0069
C3N0070,ZAF,-26.94569444,24.69572222,1215.0,Water depth [from the ground surface],m,ZAF_C3N0070
C3N0071,ZAF,-26.94702778,24.68016667,1225.0,Water depth [from the ground surface],m,ZAF_C3N0071
C3N0072,ZAF,-26.93783333,24.67463889,1227.0,Water depth [from the ground surface],m,ZAF_C3N0072
C3N0073,ZAF,-26.94383333,24.70369444,1206.0,Water depth [from the ground surface],m,ZAF_C3N0073
C3N0075,ZAF,-26.95725,24.71797222,1201.0,Water depth [from the ground surface],m,ZAF_C3N0075
C3N0076,ZAF,-26.91325,24.68652778,1226.0,Water depth [from the ground surface],m,ZAF_C3N0076
C3N0078,ZAF,-26.92372222,24.68580556,1228.0,Water depth [from the ground surface],m,ZAF_C3N0078
C3N0079,ZAF,-26.95275,24.68944444,1223.0,Water depth [from the ground surface],m,ZAF_C3N0079
C3N0081,ZAF,-26.93102777,24.68458333,1222.0,Water depth [from the ground surface],m,ZAF_C3N0081
C3N0082,ZAF,-26.9206944,24.69130556,1223.0,Water depth [from the ground surface],m,ZAF_C3N0082
C3N0088,ZAF,-26.9550833,24.649666,1243.0,Water depth [from the ground surface],m,ZAF_C3N0088
C3N0097,ZAF,-26.90269444,24.20794444,1334.0,Water depth [from the ground surface],m,ZAF_C3N0097
C3N0098,ZAF,-26.90436111,24.21663889,1335.0,Water depth [from the ground surface],m,ZAF_C3N0098
C3N0099,ZAF,-26.89458333,24.22336111,1336.0,Water depth [from the ground surface],m,ZAF_C3N0099
C3N0107,ZAF,-26.53997222,25.814,1373.0,Water depth [from the ground surface],m,ZAF_C3N0107
C3N0500,ZAF,-26.80919444,26.04791666,1492.0,Water depth [from the ground surface],m,ZAF_C3N0500
C3N0508,ZAF,-26.8136388,25.998444,1482.0,Water depth [from the ground surface],m,ZAF_C3N0508
C3N0509,ZAF,-26.53444444,25.80277778,1381.0,Water depth [from the ground surface],m,ZAF_C3N0509
C3N0511,ZAF,-26.96016667,24.71625,1197.0,Water depth [from the ground surface],m,ZAF_C3N0511
C3N0512,ZAF,-26.96325,24.73575,1182.0,Water depth [from the ground surface],m,ZAF_C3N0512
C3N0527,ZAF,-27.45192,24.26081,1419.0,Water depth [from the ground surface],m,ZAF_C3N0527
C3N0544,ZAF,-26.02683,26.29807,1511.0,Water depth [from the ground surface],m,ZAF_C3N0544
C3N0549,ZAF,-25.83902,26.32989,1583.0,Water depth [from the ground surface],m,ZAF_C3N0549
C3N0550,ZAF,-25.88742,26.28993,1515.0,Water depth [from the ground surface],m,ZAF_C3N0550
C3N0551,ZAF,-25.91692,26.42602,1533.0,Water depth [from the ground surface],m,ZAF_C3N0551
C3N0552,ZAF,-25.98865,26.38436,1523.0,Water depth [from the ground surface],m,ZAF_C3N0552
C3N0553,ZAF,-26.04628,26.39552,1528.0,Water depth [from the ground surface],m,ZAF_C3N0553
C3N0555,ZAF,-27.416889,24.255472,1426.0,Water depth [from the ground surface],m,ZAF_C3N0555
C3N0556,ZAF,-27.436972,24.23575,1426.0,Water depth [from the ground surface],m,ZAF_C3N0556
C3N0605,ZAF,-27.97528,24.77139,1138.0,Water depth [from the ground surface],m,ZAF_C3N0605
C3N0620,ZAF,-27.55180556,23.539861,1404.0,Water depth [from the ground surface],m,ZAF_C3N0620
C3N0621,ZAF,-27.55022,23.54003,1407.0,Water depth [from the ground surface],m,ZAF_C3N0621
C3N0666,ZAF,-28.01,23.75263,1498.0,Water depth [from the ground surface],m,ZAF_C3N0666
C5N0622,ZAF,-28.78725,24.7805,1202.0,Water depth [from the ground surface],m,ZAF_C5N0622
C5N0623,ZAF,-28.8745,25.667,1225.0,Water depth [from the ground surface],m,ZAF_C5N0623
C5N0624,ZAF,-28.9099,25.6613,1240.0,Water depth [from the ground surface],m,ZAF_C5N0624
C5N0625,ZAF,-29.28125,25.9933,1328.0,Water depth [from the ground surface],m,ZAF_C5N0625
C5N0626,ZAF,-29.1743,26.1231,1390.0,Water depth [from the ground surface],m,ZAF_C5N0626
C5N0627,ZAF,-29.2977,25.7705,1343.0,Water depth [from the ground surface],m,ZAF_C5N0627
C5N0628,ZAF,-29.0068,26.2213,1334.0,Water depth [from the ground surface],m,ZAF_C5N0628
C5N0639,ZAF,-29.1839,25.4105,1269.0,Water depth [from the ground surface],m,ZAF_C5N0639
C5N0640,ZAF,-29.1569,25.6961,1299.0,Water depth [from the ground surface],m,ZAF_C5N0640
C5N0641,ZAF,-29.1272,25.4385,1263.0,Water depth [from the ground surface],m,ZAF_C5N0641
C5N0642,ZAF,-29.1184,25.4298,1261.0,Water depth [from the ground surface],m,ZAF_C5N0642
C5N0643,ZAF,-29.1029,25.3829,1240.0,Water depth [from the ground surface],m,ZAF_C5N0643
C9N0549,ZAF,-28.181667,23.56622,1452.0,Water depth [from the ground surface],m,ZAF_C9N0549
C9N0559,ZAF,-28.73428,24.77539,1220.0,Water depth [from the ground surface],m,ZAF_C9N0559
C9N0571,ZAF,-28.75022,24.72714,1218.0,Water depth [from the ground surface],m,ZAF_C9N0571
C9N0572,ZAF,-28.73388889,24.83805556,1210.0,Water depth [from the ground surface],m,ZAF_C9N0572
C9N0598,ZAF,-28.581,25.5916,1300.0,Water depth [from the ground surface],m,ZAF_C9N0598
C9N0599,ZAF,-28.6859,25.7531,1272.0,Water depth [from the ground surface],m,ZAF_C9N0599
C9N0600,ZAF,-28.6821,25.4663,1239.0,Water depth [from the ground surface],m,ZAF_C9N0600
C9N0601,ZAF,-28.7178,25.3697,1245.0,Water depth [from the ground surface],m,ZAF_C9N0601
C9N0616,ZAF,-28.54881,24.52961,1093.0,Water depth [from the ground surface],m,ZAF_C9N0616
D1N0011,ZAF,-31.38807,27.04626,1597.0,Water depth [from the ground surface],m,ZAF_D1N0011
D3N0557,ZAF,-31.16248,24.92972,1471.0,Water depth [from the ground surface],m,ZAF_D3N0557
D4N0075,ZAF,-25.91853,25.86256,1453.0,Water depth [from the ground surface],m,ZAF_D4N0075
D4N0108,ZAF,-25.90844,25.88625,1448.0,Water depth [from the ground surface],m,ZAF_D4N0108
D4N0113,ZAF,-25.90906,25.88136,1447.0,Water depth [from the ground surface],m,ZAF_D4N0113
D4N0117,ZAF,-25.966,25.84297,1435.0,Water depth [from the ground surface],m,ZAF_D4N0117
D4N0128,ZAF,-25.941,25.97581,1469.0,Water depth [from the ground surface],m,ZAF_D4N0128
D4N0136,ZAF,-26.02706,26.10169,1515.0,Water depth [from the ground surface],m,ZAF_D4N0136
D4N0139,ZAF,-25.95114,26.08372,1492.0,Water depth [from the ground surface],m,ZAF_D4N0139
D4N0141,ZAF,-25.95958,26.13483,1507.0,Water depth [from the ground surface],m,ZAF_D4N0141
D4N0145,ZAF,-25.894,26.029,1478.0,Water depth [from the ground surface],m,ZAF_D4N0145
D4N0148,ZAF,-25.87164,26.04586,1506.0,Water depth [from the ground surface],m,ZAF_D4N0148
D4N0630,ZAF,-27.69833333,23.05138889,1232.0,Water depth [from the ground surface],m,ZAF_D4N0630
D4N0660,ZAF,-26.79966667,25.3760556,1368.0,Water depth [from the ground surface],m,ZAF_D4N0660
D4N0706,ZAF,-27.71138889,23.05027778,1223.0,Water depth [from the ground surface],m,ZAF_D4N0706
D4N0829,ZAF,-25.91328,25.87817,1451.0,Water depth [from the ground surface],m,ZAF_D4N0829
D4N0852,ZAF,-25.91894,25.86125,1452.0,Water depth [from the ground surface],m,ZAF_D4N0852
D4N0855,ZAF,-25.91728,25.86078,1448.0,Water depth [from the ground surface],m,ZAF_D4N0855
D4N1460,ZAF,-26.76166667,20.03134,843.0,Water depth [from the ground surface],m,ZAF_D4N1460
D4N1468,ZAF,-25.5952,25.8815,1428.0,Water depth [from the ground surface],m,ZAF_D4N1468
D4N1533,ZAF,-27.47367,23.44027778,1343.0,Water depth [from the ground surface],m,ZAF_D4N1533
D4N1535,ZAF,-25.7479,25.0982,1157.0,Water depth [from the ground surface],m,ZAF_D4N1535
D4N1539,ZAF,-27.56053,23.46486,1421.0,Water depth [from the ground surface],m,ZAF_D4N1539
D4N1540,ZAF,-27.52775,23.45856,1391.0,Water depth [from the ground surface],m,ZAF_D4N1540
D4N1544,ZAF,-27.73644,23.6115,1517.0,Water depth [from the ground surface],m,ZAF_D4N1544
D4N1545,ZAF,-27.74594,23.64778,1534.0,Water depth [from the ground surface],m,ZAF_D4N1545
D4N1546,ZAF,-27.75425,23.68517,1526.0,Water depth [from the ground surface],m,ZAF_D4N1546
D4N1548,ZAF,-27.712,23.70417,1516.0,Water depth [from the ground surface],m,ZAF_D4N1548
D4N1550,ZAF,-27.64911,23.72536,1510.0,Water depth [from the ground surface],m,ZAF_D4N1550
D4N1555,ZAF,-27.62789,23.57881,1463.0,Water depth [from the ground surface],m,ZAF_D4N1555
D4N1556,ZAF,-27.65944,23.57053,1470.0,Water depth [from the ground surface],m,ZAF_D4N1556
D4N1557,ZAF,-27.82394,23.54647,1608.0,Water depth [from the ground surface],m,ZAF_D4N1557
D4N1560,ZAF,-27.71694444,23.10555556,1236.0,Water depth [from the ground surface],m,ZAF_D4N1560
D4N1564,ZAF,-27.72277778,23.08305556,1238.0,Water depth [from the ground surface],m,ZAF_D4N1564
D4N1566,ZAF,-27.69527778,23.11861111,1244.0,Water depth [from the ground surface],m,ZAF_D4N1566
D4N1567,ZAF,-27.72138889,23.10027778,1237.0,Water depth [from the ground surface],m,ZAF_D4N1567
D4N1568,ZAF,-27.69555556,23.11888889,1244.0,Water depth [from the ground surface],m,ZAF_D4N1568
D4N1569,ZAF,-27.715,23.08805556,1240.0,Water depth [from the ground surface],m,ZAF_D4N1569
D4N1570,ZAF,-27.71194444,23.09666667,1240.0,Water depth [from the ground surface],m,ZAF_D4N1570
D4N1571,ZAF,-27.7225,23.08444444,1237.0,Water depth [from the ground surface],m,ZAF_D4N1571
D4N1572,ZAF,-27.70916667,23.10027778,1240.0,Water depth [from the ground surface],m,ZAF_D4N1572
D4N1573,ZAF,-27.70944444,23.09805556,1240.0,Water depth [from the ground surface],m,ZAF_D4N1573
D4N1580,ZAF,-27.448583,23.464167,1324.0,Water depth [from the ground surface],m,ZAF_D4N1580
D4N1581,ZAF,-27.45045414,23.48955603,1349.0,Water depth [from the ground surface],m,ZAF_D4N1581
D4N1583,ZAF,-27.456167,23.458056,1322.0,Water depth [from the ground surface],m,ZAF_D4N1583
D4N1585,ZAF,-27.475111,23.46225,1332.0,Water depth [from the ground surface],m,ZAF_D4N1585
D4N1614,ZAF,-27.72555556,23.08361111,1236.0,Water depth [from the ground surface],m,ZAF_D4N1614
D4N1616,ZAF,-27.72388889,23.09111111,1240.0,Water depth [from the ground surface],m,ZAF_D4N1616
D4N1617,ZAF,-27.71163889,23.098111,1240.0,Water depth [from the ground surface],m,ZAF_D4N1617
D4N1652,ZAF,-26.08858,25.68658,1395.0,Water depth [from the ground surface],m,ZAF_D4N1652
D4N1654,ZAF,-26.13983,25.60589,1381.0,Water depth [from the ground surface],m,ZAF_D4N1654
D4N1655,ZAF,-26.04586,25.66425,1373.0,Water depth [from the ground surface],m,ZAF_D4N1655
D4N1660,ZAF,-25.4643,25.8074,1418.0,Water depth [from the ground surface],m,ZAF_D4N1660
D4N1664,ZAF,-26.04847,26.01856,1503.0,Water depth [from the ground surface],m,ZAF_D4N1664
D4N1665,ZAF,-25.4774,25.7698,1417.0,Water depth [from the ground surface],m,ZAF_D4N1665
D4N1777,ZAF,-27.475083,23.462111,1330.0,Water depth [from the ground surface],m,ZAF_D4N1777
D4N1789,ZAF,-27.303306,23.301667,1217.0,Water depth [from the ground surface],m,ZAF_D4N1789
D4N1791,ZAF,-27.324389,23.390611,1274.0,Water depth [from the ground surface],m,ZAF_D4N1791
D4N1792,ZAF,-27.388139,23.4333333,1308.0,Water depth [from the ground surface],m,ZAF_D4N1792
D4N1793,ZAF,-27.35628,23.36,1281.0,Water depth [from the ground surface],m,ZAF_D4N1793
D4N1794,ZAF,-27.399667,23.468472,1313.0,Water depth [from the ground surface],m,ZAF_D4N1794
D4N1799,ZAF,-27.305139,23.341194,1233.0,Water depth [from the ground surface],m,ZAF_D4N1799
D4N1861,ZAF,-27.69083333,23.07361111,1235.0,Water depth [from the ground surface],m,ZAF_D4N1861
D4N1866,ZAF,-27.393722,23.525556,1352.0,Water depth [from the ground surface],m,ZAF_D4N1866
D4N1867,ZAF,-27.407389,23.508556,1350.0,Water depth [from the ground surface],m,ZAF_D4N1867
D4N1868,ZAF,-27.396361,23.467444,1313.0,Water depth [from the ground surface],m,ZAF_D4N1868
D4N1869,ZAF,-27.293222,23.417222,1268.0,Water depth [from the ground surface],m,ZAF_D4N1869
D4N1870,ZAF,-27.329278,23.389083,1271.0,Water depth [from the ground surface],m,ZAF_D4N1870
D4N1871,ZAF,-27.34,23.386861,1280.0,Water depth [from the ground surface],m,ZAF_D4N1871
D4N1872,ZAF,-27.363806,23.352111,1289.0,Water depth [from the ground surface],m,ZAF_D4N1872
D4N1873,ZAF,-27.36475,23.343167,1293.0,Water depth [from the ground surface],m,ZAF_D4N1873
D4N1874,ZAF,-27.358611,23.356528,1280.0,Water depth [from the ground surface],m,ZAF_D4N1874
D4N1876,ZAF,-27.364778,23.402222,1303.0,Water depth [from the ground surface],m,ZAF_D4N1876
D4N1878,ZAF,-27.507472,23.441861,1385.0,Water depth [from the ground surface],m,ZAF_D4N1878
D4N1882,ZAF,-27.4695,23.419667,1327.0,Water depth [from the ground surface],m,ZAF_D4N1882
D4N1883,ZAF,-27.451194,23.396028,1335.0,Water depth [from the ground surface],m,ZAF_D4N1883
D4N1884,ZAF,-27.451417,23.396139,1335.0,Water depth [from the ground surface],m,ZAF_D4N1884
D4N1885,ZAF,-27.47045286,23.46955536,1339.0,Water depth [from the ground surface],m,ZAF_D4N1885
D4N1886,ZAF,-27.47045292,23.48955594,1350.0,Water depth [from the ground surface],m,ZAF_D4N1886
D4N1894,ZAF,-27.483528,23.472778,1339.0,Water depth [from the ground surface],m,ZAF_D4N1894
D4N1937,ZAF,-28.42583,20.38583,709.0,Water depth [from the ground surface],m,ZAF_D4N1937
D4N2027,ZAF,-27.682889,23.0585,1234.0,Water depth [from the ground surface],m,ZAF_D4N2027
D4N2315,ZAF,-25.84426,24.09883,1076.0,Water depth [from the ground surface],m,ZAF_D4N2315
D4N2320,ZAF,-25.83446,23.839,1131.0,Water depth [from the ground surface],m,ZAF_D4N2320
D4N2370,ZAF,-27.68043817,22.89953772,1133.0,Water depth [from the ground surface],m,ZAF_D4N2370
D4N2371,ZAF,-27.75043394,22.90953772,1155.0,Water depth [from the ground surface],m,ZAF_D4N2371
D4N2373,ZAF,-27.76043333,22.90953769,1156.0,Water depth [from the ground surface],m,ZAF_D4N2373
D4N2374,ZAF,-27.75043389,22.89953744,1153.0,Water depth [from the ground surface],m,ZAF_D4N2374
D4N2375,ZAF,-27.75043389,22.89953744,1153.0,Water depth [from the ground surface],m,ZAF_D4N2375
D4N2377,ZAF,-27.821222,22.954222,1176.0,Water depth [from the ground surface],m,ZAF_D4N2377
D4N2378,ZAF,-27.362806,23.46125,1309.0,Water depth [from the ground surface],m,ZAF_D4N2378
D4N2381,ZAF,-27.483444,23.472722,1339.0,Water depth [from the ground surface],m,ZAF_D4N2381
D4N2382,ZAF,-27.66611111,23.00777778,1183.0,Water depth [from the ground surface],m,ZAF_D4N2382
D4N2383,ZAF,-27.655,23.05611111,1222.0,Water depth [from the ground surface],m,ZAF_D4N2383
D4N2384,ZAF,-27.61704433,23.06954297,1196.0,Water depth [from the ground surface],m,ZAF_D4N2384
D4N2385,ZAF,-27.673411,23.064167,1230.0,Water depth [from the ground surface],m,ZAF_D4N2385
D4N2386,ZAF,-27.67222222,23.07527778,1245.0,Water depth [from the ground surface],m,ZAF_D4N2386
D4N2387,ZAF,-27.82083333,22.95388889,1175.0,Water depth [from the ground surface],m,ZAF_D4N2387
D4N2458,ZAF,-27.422389,23.367806,1358.0,Water depth [from the ground surface],m,ZAF_D4N2458
D4N2459,ZAF,-27.68194444,23.05666667,1230.0,Water depth [from the ground surface],m,ZAF_D4N2459
D4N2461,ZAF,-27.50138889,23.20666667,1237.0,Water depth [from the ground surface],m,ZAF_D4N2461
D4N2463,ZAF,-27.58944444,23.19861111,1252.0,Water depth [from the ground surface],m,ZAF_D4N2463
D4N2464,ZAF,-27.50305556,23.28916667,1339.0,Water depth [from the ground surface],m,ZAF_D4N2464
D4N2466,ZAF,-27.59,23.32027778,1409.0,Water depth [from the ground surface],m,ZAF_D4N2466
D4N2467,ZAF,-27.70777778,23.30777778,1350.0,Water depth [from the ground surface],m,ZAF_D4N2467
D4N2470,ZAF,-27.8325,23.10805556,1232.0,Water depth [from the ground surface],m,ZAF_D4N2470
D4N2498,ZAF,-26.16617,25.43039,1305.0,Water depth [from the ground surface],m,ZAF_D4N2498
D4N2503,ZAF,-25.76028,25.13333,1154.0,Water depth [from the ground surface],m,ZAF_D4N2503
D4N2505,ZAF,-25.66597,25.84531,1426.0,Water depth [from the ground surface],m,ZAF_D4N2505
D4N2517,ZAF,-25.59964,25.97367,1408.0,Water depth [from the ground surface],m,ZAF_D4N2517
D4N2519,ZAF,-25.46344,25.79628,1408.0,Water depth [from the ground surface],m,ZAF_D4N2519
D4N2520,ZAF,-25.56194,25.77389,1423.0,Water depth [from the ground surface],m,ZAF_D4N2520
D4N2524,ZAF,-27.110357,22.861528,1040.0,Water depth [from the ground surface],m,ZAF_D4N2524
D4N2525,ZAF,-27.362405,22.968167,1090.0,Water depth [from the ground surface],m,ZAF_D4N2525
D4N2528,ZAF,-27.13458,22.84519,1050.0,Water depth [from the ground surface],m,ZAF_D4N2528
D4N2529,ZAF,-27.12494,22.84331,1049.0,Water depth [from the ground surface],m,ZAF_D4N2529
D4N2537,ZAF,-27.498889,23.42194,1366.0,Water depth [from the ground surface],m,ZAF_D4N2537
D4N2545,ZAF,-27.21386,24.09883,1442.0,Water depth [from the ground surface],m,ZAF_D4N2545
D4N2559,ZAF,-27.26683,23.26683,1202.0,Water depth [from the ground surface],m,ZAF_D4N2559
D4N2560,ZAF,-27.20442,23.06019,1104.0,Water depth [from the ground surface],m,ZAF_D4N2560
D4N2561,ZAF,-27.19583,23.03528,1079.0,Water depth [from the ground surface],m,ZAF_D4N2561
D4N2563,ZAF,-27.18444,23.82147,1361.0,Water depth [from the ground surface],m,ZAF_D4N2563
D4N2568,ZAF,-27.25341,22.94019,1055.0,Water depth [from the ground surface],m,ZAF_D4N2568
D4N2623,ZAF,-27.78611,23.11056,1242.0,Water depth [from the ground surface],m,ZAF_D4N2623
D4N2626,ZAF,-25.55837,25.76157,1444.0,Water depth [from the ground surface],m,ZAF_D4N2626
D5N0583,ZAF,-32.39444,20.65694,1467.0,Water depth [from the ground surface],m,ZAF_D5N0583
D5N0585,ZAF,-31.89958,20.22353,1131.0,Water depth [from the ground surface],m,ZAF_D5N0585
D5N0592,ZAF,-30.47892,21.89922,1015.0,Water depth [from the ground surface],m,ZAF_D5N0592
D5N0596,ZAF,-31.49947,22.37572,1383.0,Water depth [from the ground surface],m,ZAF_D5N0596
D5N0597,ZAF,-31.49833,22.37464,1378.0,Water depth [from the ground surface],m,ZAF_D5N0597
D5N0598,ZAF,-31.91764,21.50806,1263.0,Water depth [from the ground surface],m,ZAF_D5N0598
D5N0599,ZAF,-31.90944,21.49972,1263.0,Water depth [from the ground surface],m,ZAF_D5N0599
D5N0600,ZAF,-31.312561,20.88483,1075.0,Water depth [from the ground surface],m,ZAF_D5N0600
D5N0602,ZAF,-31.31317,20.96486,1146.0,Water depth [from the ground surface],m,ZAF_D5N0602
D5N0607,ZAF,-30.75647,20.65594,957.0,Water depth [from the ground surface],m,ZAF_D5N0607
D6N0061,ZAF,-30.6775,24.36472222,1385.0,Water depth [from the ground surface],m,ZAF_D6N0061
D6N0062,ZAF,-30.65972222,24.16611111,1255.0,Water depth [from the ground surface],m,ZAF_D6N0062
D6N0067,ZAF,-30.37194444,24.05222222,1272.0,Water depth [from the ground surface],m,ZAF_D6N0067
D6N0068,ZAF,-30.36472222,24.0425,1266.0,Water depth [from the ground surface],m,ZAF_D6N0068
D6N0069,ZAF,-30.7125,23.90055556,1219.0,Water depth [from the ground surface],m,ZAF_D6N0069
D6N0073,ZAF,-30.7125,23.90138889,1221.0,Water depth [from the ground surface],m,ZAF_D6N0073
D6N0156,ZAF,-29.93733,23.67886,1082.0,Water depth [from the ground surface],m,ZAF_D6N0156
D6N0500,ZAF,-30.64,24.15833333,1253.0,Water depth [from the ground surface],m,ZAF_D6N0500
D6N0501,ZAF,-30.69166667,24.35916667,1376.0,Water depth [from the ground surface],m,ZAF_D6N0501
D6N0507,ZAF,-30.645,24.16333333,1256.0,Water depth [from the ground surface],m,ZAF_D6N0507
